Pays,Serie,Valeurs 2017
Guinée équatoriale,"Dette du gouvernement central, total (% du PIB)",
Guinée équatoriale,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Guinée équatoriale,Total de dette extérieure (% du RNB),
Guinée équatoriale,Valeur actuelle de la dette extérieure ($ US courants),
Guinée équatoriale,"Compte de capitaux nets (BDP, $ US courants)",
Guinée équatoriale,Taux d’intérêt des dépôts (%),2.45
Guinée équatoriale,Taux d’intérêt des prêts (%),
Guinée équatoriale,Taux d’intérêt réel (%),
Guinée équatoriale,Croissance du PIB (% annuel),-5.667502957
Guinée équatoriale,Croissance du PIB par habitant (% annuel),-9.167724698
Guinée équatoriale,PIB ($ US courants),12200913888
Guinée équatoriale,PIB par habitant ($ US courants),9667.857801
Guinée équatoriale,PIB par habitant ($ US constants de 2010),8986.951035
Guinée équatoriale,PIB ($ US constants de 2010),11341604102
Guinée équatoriale,RNB ($ US courants),8983531117
Guinée équatoriale,RNB (dollars US constants 2010),8362925252
Guinée équatoriale,Croissance du RNB (% annuel),-11.21862636
Guinée équatoriale,Croissance du RNB par habitant (% annuel),-14.51287282
Guinée équatoriale,RNB par habitant en PPA (dollars internationaux constants de 2011),16604.26721
Guinée équatoriale,"RNB par habitant, ($ PPA internationaux courants)",16600
Guinée équatoriale,"PIB par habitant, ($ PPA internationaux constants de 2011)",22550.95816
Guinée équatoriale,"PIB par habitant, ($ PPA internationaux courants)",22550.95816
Guinée-Bissau,"Dette du gouvernement central, total (% du PIB)",
Guinée-Bissau,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",2017704.5
Guinée-Bissau,Total de dette extérieure (% du RNB),0.802731546
Guinée-Bissau,Valeur actuelle de la dette extérieure ($ US courants),
Guinée-Bissau,"Compte de capitaux nets (BDP, $ US courants)",104332034.4
Guinée-Bissau,Taux d’intérêt des dépôts (%),6.49
Guinée-Bissau,Taux d’intérêt des prêts (%),5.14
Guinée-Bissau,Taux d’intérêt réel (%),-0.75382977
Guinée-Bissau,Croissance du PIB (% annuel),5.919176626
Guinée-Bissau,Croissance du PIB par habitant (% annuel),3.270713428
Guinée-Bissau,PIB ($ US courants),1350177128
Guinée-Bissau,PIB par habitant ($ US courants),738.5499449
Guinée-Bissau,PIB par habitant ($ US constants de 2010),645.3590865
Guinée-Bissau,PIB ($ US constants de 2010),1179810633
Guinée-Bissau,RNB ($ US courants),1352932628
Guinée-Bissau,RNB (dollars US constants 2010),1179878276
Guinée-Bissau,Croissance du RNB (% annuel),3.250134954
Guinée-Bissau,Croissance du RNB par habitant (% annuel),0.668409988
Guinée-Bissau,RNB par habitant en PPA (dollars internationaux constants de 2011),1929.166846
Guinée-Bissau,"RNB par habitant, ($ PPA internationaux courants)",1930
Guinée-Bissau,"PIB par habitant, ($ PPA internationaux constants de 2011)",1925.237737
Guinée-Bissau,"PIB par habitant, ($ PPA internationaux courants)",1925.237737
Guyane,"Dette du gouvernement central, total (% du PIB)",
Guyane,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",65176.7
Guyane,Total de dette extérieure (% du RNB),2.052346347
Guyane,Valeur actuelle de la dette extérieure ($ US courants),
Guyane,"Compte de capitaux nets (BDP, $ US courants)",12767117.23
Guyane,Taux d’intérêt des dépôts (%),1.05
Guyane,Taux d’intérêt des prêts (%),13
Guyane,Taux d’intérêt réel (%),10.66591907
Guyane,Croissance du PIB (% annuel),3.734374061
Guyane,Croissance du PIB par habitant (% annuel),3.21852431
Guyane,PIB ($ US courants),4748174334
Guyane,PIB par habitant ($ US courants),6124.95367
Guyane,PIB par habitant ($ US constants de 2010),5945.050941
Guyane,PIB ($ US constants de 2010),4608724292
Guyane,RNB ($ US courants),4736697060
Guyane,RNB (dollars US constants 2010),
Guyane,Croissance du RNB (% annuel),
Guyane,Croissance du RNB par habitant (% annuel),
Guyane,RNB par habitant en PPA (dollars internationaux constants de 2011),11976.38567
Guyane,"RNB par habitant, ($ PPA internationaux courants)",11980
Guyane,"PIB par habitant, ($ PPA internationaux constants de 2011)",12005.4051
Guyane,"PIB par habitant, ($ PPA internationaux courants)",12005.4051
Haïti,"Dette du gouvernement central, total (% du PIB)",
Haïti,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",5914677.5
Haïti,Total de dette extérieure (% du RNB),0.132278771
Haïti,Valeur actuelle de la dette extérieure ($ US courants),
Haïti,"Compte de capitaux nets (BDP, $ US courants)",27749453.14
Haïti,Taux d’intérêt des dépôts (%),5.409166667
Haïti,Taux d’intérêt des prêts (%),12.74916667
Haïti,Taux d’intérêt réel (%),-1.101883469
Haïti,Croissance du PIB (% annuel),2.510271345
Haïti,Croissance du PIB par habitant (% annuel),1.18118263
Haïti,PIB ($ US courants),15035560373
Haïti,PIB par habitant ($ US courants),1369.063734
Haïti,PIB par habitant ($ US constants de 2010),1407.603737
Haïti,PIB ($ US constants de 2010),15481101857
Haïti,RNB ($ US courants),15094067853
Haïti,RNB (dollars US constants 2010),15543668872
Haïti,Croissance du RNB (% annuel),2.564744897
Haïti,Croissance du RNB par habitant (% annuel),1.234949909
Haïti,RNB par habitant en PPA (dollars internationaux constants de 2011),3165.56974
Haïti,"RNB par habitant, ($ PPA internationaux courants)",3170
Haïti,"PIB par habitant, ($ PPA internationaux constants de 2011)",3153.299389
Haïti,"PIB par habitant, ($ PPA internationaux courants)",3153.299389
Honduras,"Dette du gouvernement central, total (% du PIB)",
Honduras,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",91524.7
Honduras,Total de dette extérieure (% du RNB),4.429140262
Honduras,Valeur actuelle de la dette extérieure ($ US courants),
Honduras,"Compte de capitaux nets (BDP, $ US courants)",44520976.76
Honduras,Taux d’intérêt des dépôts (%),8.254491667
Honduras,Taux d’intérêt des prêts (%),19.25869333
Honduras,Taux d’intérêt réel (%),14.10912758
Honduras,Croissance du PIB (% annuel),4.842913911
Honduras,Croissance du PIB par habitant (% annuel),3.083615218
Honduras,PIB ($ US courants),22975415842
Honduras,PIB par habitant ($ US courants),2436.671636
Honduras,PIB par habitant ($ US constants de 2010),2423.592266
Honduras,PIB ($ US constants de 2010),22693257768
Honduras,RNB ($ US courants),21570189835
Honduras,RNB (dollars US constants 2010),21288545001
Honduras,Croissance du RNB (% annuel),5.777939524
Honduras,Croissance du RNB par habitant (% annuel),4.002950792
Honduras,RNB par habitant en PPA (dollars internationaux constants de 2011),5221.810955
Honduras,"RNB par habitant, ($ PPA internationaux courants)",5220
Honduras,"PIB par habitant, ($ PPA internationaux constants de 2011)",5561.994542
Honduras,"PIB par habitant, ($ PPA internationaux courants)",5561.994542
Hongrie,"Dette du gouvernement central, total (% du PIB)",
Hongrie,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Hongrie,Total de dette extérieure (% du RNB),
Hongrie,Valeur actuelle de la dette extérieure ($ US courants),
Hongrie,"Compte de capitaux nets (BDP, $ US courants)",1202525307
Hongrie,Taux d’intérêt des dépôts (%),0.120096356
Hongrie,Taux d’intérêt des prêts (%),1.481143422
Hongrie,Taux d’intérêt réel (%),-2.449494701
Hongrie,Croissance du PIB (% annuel),4.268557419
Hongrie,Croissance du PIB par habitant (% annuel),4.546135601
Hongrie,PIB ($ US courants),1.43E+11
Hongrie,PIB par habitant ($ US courants),14623.69665
Hongrie,PIB par habitant ($ US constants de 2010),13615.24914
Hongrie,PIB ($ US constants de 2010),1.33E+11
Hongrie,RNB ($ US courants),1.37E+11
Hongrie,RNB (dollars US constants 2010),1.28E+11
Hongrie,Croissance du RNB (% annuel),2.842021232
Hongrie,Croissance du RNB par habitant (% annuel),3.115801765
Hongrie,RNB par habitant en PPA (dollars internationaux constants de 2011),28307.73017
Hongrie,"RNB par habitant, ($ PPA internationaux courants)",28310
Hongrie,"PIB par habitant, ($ PPA internationaux constants de 2011)",29501.12042
Hongrie,"PIB par habitant, ($ PPA internationaux courants)",29501.12042
Île de Man,"Dette du gouvernement central, total (% du PIB)",
Île de Man,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Île de Man,Total de dette extérieure (% du RNB),
Île de Man,Valeur actuelle de la dette extérieure ($ US courants),
Île de Man,"Compte de capitaux nets (BDP, $ US courants)",
Île de Man,Taux d’intérêt des dépôts (%),
Île de Man,Taux d’intérêt des prêts (%),
Île de Man,Taux d’intérêt réel (%),
Île de Man,Croissance du PIB (% annuel),4.688811187
Île de Man,Croissance du PIB par habitant (% annuel),4.295649045
Île de Man,PIB ($ US courants),6979581725
Île de Man,PIB par habitant ($ US courants),83477.83429
Île de Man,PIB par habitant ($ US constants de 2010),93205.59486
Île de Man,PIB ($ US constants de 2010),7933191749
Île de Man,RNB ($ US courants),6365148005
Île de Man,RNB (dollars US constants 2010),
Île de Man,Croissance du RNB (% annuel),
Île de Man,Croissance du RNB par habitant (% annuel),
Île de Man,RNB par habitant en PPA (dollars internationaux constants de 2011),
Île de Man,"RNB par habitant, ($ PPA internationaux courants)",
Île de Man,"PIB par habitant, ($ PPA internationaux constants de 2011)",
Île de Man,"PIB par habitant, ($ PPA internationaux courants)",
Îles Anglo-Normandes,"Dette du gouvernement central, total (% du PIB)",
Îles Anglo-Normandes,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Îles Anglo-Normandes,Total de dette extérieure (% du RNB),
Îles Anglo-Normandes,Valeur actuelle de la dette extérieure ($ US courants),
Îles Anglo-Normandes,"Compte de capitaux nets (BDP, $ US courants)",
Îles Anglo-Normandes,Taux d’intérêt des dépôts (%),
Îles Anglo-Normandes,Taux d’intérêt des prêts (%),
Îles Anglo-Normandes,Taux d’intérêt réel (%),
Îles Anglo-Normandes,Croissance du PIB (% annuel),
Îles Anglo-Normandes,Croissance du PIB par habitant (% annuel),
Îles Anglo-Normandes,PIB ($ US courants),
Îles Anglo-Normandes,PIB par habitant ($ US courants),
Îles Anglo-Normandes,PIB par habitant ($ US constants de 2010),
Îles Anglo-Normandes,PIB ($ US constants de 2010),
Îles Anglo-Normandes,RNB ($ US courants),
Îles Anglo-Normandes,RNB (dollars US constants 2010),
Îles Anglo-Normandes,Croissance du RNB (% annuel),
Îles Anglo-Normandes,Croissance du RNB par habitant (% annuel),
Îles Anglo-Normandes,RNB par habitant en PPA (dollars internationaux constants de 2011),
Îles Anglo-Normandes,"RNB par habitant, ($ PPA internationaux courants)",
Îles Anglo-Normandes,"PIB par habitant, ($ PPA internationaux constants de 2011)",
Îles Anglo-Normandes,"PIB par habitant, ($ PPA internationaux courants)",
Îles Caïmans,"Dette du gouvernement central, total (% du PIB)",
Îles Caïmans,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Îles Caïmans,Total de dette extérieure (% du RNB),
Îles Caïmans,Valeur actuelle de la dette extérieure ($ US courants),
Îles Caïmans,"Compte de capitaux nets (BDP, $ US courants)",-1513287.668
Îles Caïmans,Taux d’intérêt des dépôts (%),
Îles Caïmans,Taux d’intérêt des prêts (%),
Îles Caïmans,Taux d’intérêt réel (%),
Îles Caïmans,Croissance du PIB (% annuel),3.184043376
Îles Caïmans,Croissance du PIB par habitant (% annuel),1.852363286
Îles Caïmans,PIB ($ US courants),5166467299
Îles Caïmans,PIB par habitant ($ US courants),81513.16302
Îles Caïmans,PIB par habitant ($ US constants de 2010),79133.79929
Îles Caïmans,PIB ($ US constants de 2010),5015658466
Îles Caïmans,RNB ($ US courants),3460583223
Îles Caïmans,RNB (dollars US constants 2010),
Îles Caïmans,Croissance du RNB (% annuel),
Îles Caïmans,Croissance du RNB par habitant (% annuel),
Îles Caïmans,RNB par habitant en PPA (dollars internationaux constants de 2011),46721.74585
Îles Caïmans,"RNB par habitant, ($ PPA internationaux courants)",46720
Îles Caïmans,"PIB par habitant, ($ PPA internationaux constants de 2011)",69753.08972
Îles Caïmans,"PIB par habitant, ($ PPA internationaux courants)",69753.08972
Îles Féroé,"Dette du gouvernement central, total (% du PIB)",
Îles Féroé,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Îles Féroé,Total de dette extérieure (% du RNB),
Îles Féroé,Valeur actuelle de la dette extérieure ($ US courants),
Îles Féroé,"Compte de capitaux nets (BDP, $ US courants)",
Îles Féroé,Taux d’intérêt des dépôts (%),
Îles Féroé,Taux d’intérêt des prêts (%),
Îles Féroé,Taux d’intérêt réel (%),
Îles Féroé,Croissance du PIB (% annuel),
Îles Féroé,Croissance du PIB par habitant (% annuel),
Îles Féroé,PIB ($ US courants),2899226098
Îles Féroé,PIB par habitant ($ US courants),59993.09063
Îles Féroé,PIB par habitant ($ US constants de 2010),
Îles Féroé,PIB ($ US constants de 2010),
Îles Féroé,RNB ($ US courants),2999379061
Îles Féroé,RNB (dollars US constants 2010),
Îles Féroé,Croissance du RNB (% annuel),
Îles Féroé,Croissance du RNB par habitant (% annuel),
Îles Féroé,RNB par habitant en PPA (dollars internationaux constants de 2011),
Îles Féroé,"RNB par habitant, ($ PPA internationaux courants)",
Îles Féroé,"PIB par habitant, ($ PPA internationaux constants de 2011)",
Îles Féroé,"PIB par habitant, ($ PPA internationaux courants)",
Îles Marshall,"Dette du gouvernement central, total (% du PIB)",
Îles Marshall,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Îles Marshall,Total de dette extérieure (% du RNB),
Îles Marshall,Valeur actuelle de la dette extérieure ($ US courants),
Îles Marshall,"Compte de capitaux nets (BDP, $ US courants)",15065368
Îles Marshall,Taux d’intérêt des dépôts (%),
Îles Marshall,Taux d’intérêt des prêts (%),
Îles Marshall,Taux d’intérêt réel (%),
Îles Marshall,Croissance du PIB (% annuel),3.250554809
Îles Marshall,Croissance du PIB par habitant (% annuel),2.663631082
Îles Marshall,PIB ($ US courants),213204100
Îles Marshall,PIB par habitant ($ US courants),3672.576783
Îles Marshall,PIB par habitant ($ US constants de 2010),3307.140027
Îles Marshall,PIB ($ US constants de 2010),192281707.8
Îles Marshall,RNB ($ US courants),274080700
Îles Marshall,RNB (dollars US constants 2010),252381383.1
Îles Marshall,Croissance du RNB (% annuel),1.787336626
Îles Marshall,Croissance du RNB par habitant (% annuel),1.208730506
Îles Marshall,RNB par habitant en PPA (dollars internationaux constants de 2011),4771.761214
Îles Marshall,"RNB par habitant, ($ PPA internationaux courants)",4770
Îles Marshall,"PIB par habitant, ($ PPA internationaux constants de 2011)",3711.896004
Îles Marshall,"PIB par habitant, ($ PPA internationaux courants)",3711.896004
Îles Salomon,"Dette du gouvernement central, total (% du PIB)",
Îles Salomon,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",3852359.4
Îles Salomon,Total de dette extérieure (% du RNB),1.76408056
Îles Salomon,Valeur actuelle de la dette extérieure ($ US courants),
Îles Salomon,"Compte de capitaux nets (BDP, $ US courants)",60485382.55
Îles Salomon,Taux d’intérêt des dépôts (%),0.306319887
