Pays,Serie,Valeurs 2017
Nouvelle-Calédonie,Exportations de biens et de services ($ US courants),1927265621
Nouvelle-Calédonie,Exportations de marchandises ($ US courants),1561000000
Nouvelle-Calédonie,Exportations de nourriture (% des marchandises exportées),
Nouvelle-Calédonie,Indice de la valeur des exportations (2000=100),257.7085631
Nouvelle-Calédonie,Indice du volume des exportations (2000=100),105.0728851
Nouvelle-Zélande,"Coût des procédures d’importation, formalités documentaires (USD)",80
Nouvelle-Zélande,"Coût des procédures d’importation, formalités douanières (USD)",366.5
Nouvelle-Zélande,Importations de biens et de services ($ US courants),54992569084
Nouvelle-Zélande,Importations de marchandises ($ US courants),40125000000
Nouvelle-Zélande,Importations de nourriture (% des marchandises importées),11.52623933
Nouvelle-Zélande,Indice de la valeur des importations (2000=100),288.5777608
Nouvelle-Zélande,Indice du volume des importations (2000=100),242.3608015
Nouvelle-Zélande,"Coût des procédures d’exportation, formalités documentaires (USD)",67
Nouvelle-Zélande,"Coût des procédures d’exportation, formalités douanières (USD)",337
Nouvelle-Zélande,Exportations de biens et de services ($ US courants),56564252260
Nouvelle-Zélande,Exportations de marchandises ($ US courants),38075000000
Nouvelle-Zélande,Exportations de nourriture (% des marchandises exportées),62.19168339
Nouvelle-Zélande,Indice de la valeur des exportations (2000=100),286.3369918
Nouvelle-Zélande,Indice du volume des exportations (2000=100),162.8830961
Oman,"Coût des procédures d’importation, formalités documentaires (USD)",124
Oman,"Coût des procédures d’importation, formalités douanières (USD)",393.5714
Oman,Importations de biens et de services ($ US courants),34960398693
Oman,Importations de marchandises ($ US courants),26435000000
Oman,Importations de nourriture (% des marchandises importées),13.62462752
Oman,Indice de la valeur des importations (2000=100),515.1992487
Oman,Indice du volume des importations (2000=100),354.1545273
Oman,"Coût des procédures d’exportation, formalités documentaires (USD)",107.1429
Oman,"Coût des procédures d’exportation, formalités douanières (USD)",279
Oman,Exportations de biens et de services ($ US courants),36963815687
Oman,Exportations de marchandises ($ US courants),32904000000
Oman,Exportations de nourriture (% des marchandises exportées),4.153579029
Oman,Indice de la valeur des exportations (2000=100),290.7077484
Oman,Indice du volume des exportations (2000=100),167.4088841
Ouganda,"Coût des procédures d’importation, formalités documentaires (USD)",295.625
Ouganda,"Coût des procédures d’importation, formalités douanières (USD)",446.6875
Ouganda,Importations de biens et de services ($ US courants),6202981541
Ouganda,Importations de marchandises ($ US courants),5596000000
Ouganda,Importations de nourriture (% des marchandises importées),14.93761212
Ouganda,Indice de la valeur des importations (2000=100),364.3166432
Ouganda,Indice du volume des importations (2000=100),238.6944384
Ouganda,"Coût des procédures d’exportation, formalités documentaires (USD)",101.875
Ouganda,"Coût des procédures d’exportation, formalités douanières (USD)",209.375
Ouganda,Exportations de biens et de services ($ US courants),5122376588
Ouganda,Exportations de marchandises ($ US courants),2901000000
Ouganda,Exportations de nourriture (% des marchandises exportées),59.70973766
Ouganda,Indice de la valeur des exportations (2000=100),720.2812342
Ouganda,Indice du volume des exportations (2000=100),390.7933926
Ouzbékistan,"Coût des procédures d’importation, formalités documentaires (USD)",292
Ouzbékistan,"Coût des procédures d’importation, formalités douanières (USD)",277.8947
Ouzbékistan,Importations de biens et de services ($ US courants),16784675246
Ouzbékistan,Importations de marchandises ($ US courants),12035000000
Ouzbékistan,Importations de nourriture (% des marchandises importées),10.77970312
Ouzbékistan,Indice de la valeur des importations (2000=100),446.2443192
Ouzbékistan,Indice du volume des importations (2000=100),302.3181221
Ouzbékistan,"Coût des procédures d’exportation, formalités documentaires (USD)",292
Ouzbékistan,"Coût des procédures d’exportation, formalités douanières (USD)",277.8947
Ouzbékistan,Exportations de biens et de services ($ US courants),12880673617
Ouzbékistan,Exportations de marchandises ($ US courants),10079000000
Ouzbékistan,Exportations de nourriture (% des marchandises exportées),8.231608699
Ouzbékistan,Indice de la valeur des exportations (2000=100),357.7994269
Ouzbékistan,Indice du volume des exportations (2000=100),152.3844336
Pakistan,"Coût des procédures d’importation, formalités documentaires (USD)",130
Pakistan,"Coût des procédures d’importation, formalités douanières (USD)",287
Pakistan,Importations de biens et de services ($ US courants),53590181468
Pakistan,Importations de marchandises ($ US courants),57746000000
Pakistan,Importations de nourriture (% des marchandises importées),11.80993041
Pakistan,Indice de la valeur des importations (2000=100),531.5304535
Pakistan,Indice du volume des importations (2000=100),205.5487525
Pakistan,"Coût des procédures d’exportation, formalités documentaires (USD)",118
Pakistan,"Coût des procédures d’exportation, formalités douanières (USD)",288
Pakistan,Exportations de biens et de services ($ US courants),25149093615
Pakistan,Exportations de marchandises ($ US courants),21569000000
Pakistan,Exportations de nourriture (% des marchandises exportées),18.65807082
Pakistan,Indice de la valeur des exportations (2000=100),238.911479
Pakistan,Indice du volume des exportations (2000=100),175.8409278
Palaos,"Coût des procédures d’importation, formalités documentaires (USD)",100
Palaos,"Coût des procédures d’importation, formalités douanières (USD)",605
Palaos,Importations de biens et de services ($ US courants),
Palaos,Importations de marchandises ($ US courants),182000000
Palaos,Importations de nourriture (% des marchandises importées),23.26417102
Palaos,Indice de la valeur des importations (2000=100),124.1644375
Palaos,Indice du volume des importations (2000=100),84.3849985
Palaos,"Coût des procédures d’exportation, formalités documentaires (USD)",100
Palaos,"Coût des procédures d’exportation, formalités douanières (USD)",505
Palaos,Exportations de biens et de services ($ US courants),
Palaos,Exportations de marchandises ($ US courants),6000000
Palaos,Exportations de nourriture (% des marchandises exportées),21.75684138
Palaos,Indice de la valeur des exportations (2000=100),55.78727842
Palaos,Indice du volume des exportations (2000=100),38.31964625
Panama,"Coût des procédures d’importation, formalités documentaires (USD)",50
Panama,"Coût des procédures d’importation, formalités douanières (USD)",490
Panama,Importations de biens et de services ($ US courants),28379492388
Panama,Importations de marchandises ($ US courants),21934000000
Panama,Importations de nourriture (% des marchandises importées),10.16064852
Panama,Indice de la valeur des importations (2000=100),649.3311037
Panama,Indice du volume des importations (2000=100),922.3879914
Panama,"Coût des procédures d’exportation, formalités documentaires (USD)",60
Panama,"Coût des procédures d’exportation, formalités douanières (USD)",270
Panama,Exportations de biens et de services ($ US courants),26003029599
Panama,Exportations de marchandises ($ US courants),11093000000
Panama,Exportations de nourriture (% des marchandises exportées),5.248174705
Panama,Indice de la valeur des exportations (2000=100),1290.600454
Panama,Indice du volume des exportations (2000=100),1079.151609
Papouasie-Nouvelle-Guinée,"Coût des procédures d’importation, formalités documentaires (USD)",85
Papouasie-Nouvelle-Guinée,"Coût des procédures d’importation, formalités douanières (USD)",790
Papouasie-Nouvelle-Guinée,Importations de biens et de services ($ US courants),
Papouasie-Nouvelle-Guinée,Importations de marchandises ($ US courants),3059000000
Papouasie-Nouvelle-Guinée,Importations de nourriture (% des marchandises importées),
Papouasie-Nouvelle-Guinée,Indice de la valeur des importations (2000=100),265.7276281
Papouasie-Nouvelle-Guinée,Indice du volume des importations (2000=100),145.5445306
Papouasie-Nouvelle-Guinée,"Coût des procédures d’exportation, formalités documentaires (USD)",75
Papouasie-Nouvelle-Guinée,"Coût des procédures d’exportation, formalités douanières (USD)",660
Papouasie-Nouvelle-Guinée,Exportations de biens et de services ($ US courants),
Papouasie-Nouvelle-Guinée,Exportations de marchandises ($ US courants),9952000000
Papouasie-Nouvelle-Guinée,Exportations de nourriture (% des marchandises exportées),
Papouasie-Nouvelle-Guinée,Indice de la valeur des exportations (2000=100),480.7850659
Papouasie-Nouvelle-Guinée,Indice du volume des exportations (2000=100),150.6270519
Paraguay,"Coût des procédures d’importation, formalités documentaires (USD)",135
Paraguay,"Coût des procédures d’importation, formalités douanières (USD)",500
Paraguay,Importations de biens et de services ($ US courants),12885208720
